title,author,condition,price
"Joinery and Carpentry, Volume VI",by Richard Greenhalgh,Rare Books,£11.99
One Hundred Years of Primitive Methodism in Gt. Horton,by Not stated,Rare Books,£9.39
The Yachtsman's Week-End Book,by John Irving Et Al.,Rare Books,£11.99
Rebecca,by Daphne Du Maurier,Rare Books,£9.99
Svart Vesti Vid Kjolinn,by Sig B. Grondal,Rare Books,£20.99
The Adventures of M'Toto,by Alyce Shinn Fechter,Rare Books,£67.99
First French Course,by A. R. Florian,Rare Books,£9.99
From the Heart,by Steve Morey,Rare Books,£14.99
Jane Scott,by Carol Gaye,Rare Books,£14.59
Popular Art in Britain,by Noel Carrington,Rare Books,£17.39
Those Fragile Years,by Rose Franken,Rare Books,£11.99
Europe,by W. J. H. Watkins,Rare Books,£14.79
Shakespeare's Comedy Of All's Well That Ends Well,by William Shakespeare,Rare Books,£11.59
An Introduction to the Industrial History of England,by Abbott Payson Usher,Rare Books,£9.99
Collected Stories I,by Muriel Spark,Rare Books,£18.69
My Dancing White Horses,by Alois Podhajsky,Rare Books,£29.79
Dateline Moscow,by Don Dallas,Rare Books,£19.99
Tom Brown's School Days,by An Old Boy (Thomas Hughes),Rare Books,£11.99
The House at Pooh Corner,by A. A. Milne,Rare Books,£9.99
Love is Like That,by Cecil Roberts,Rare Books,£15.99
"The Prince, and Other Pieces",by N.Machiavelli Henry Morley (Intro.),Rare Books,£45.99
"To A Few ""Again"" (To the Same Few and Two)",by Barney,Rare Books,£38.49
The True Book About Pioneer Airmen,by Laurie Cade,Rare Books,£14.89
A Donkey Called Haryat,by Mary Drewery,Rare Books,£4.79
Variety of Ways: Discussions on Six Authors,by Bonamy Dobree,Rare Books,£4.19
The Son of Marietta,by Johan Fabricius,Rare Books,£4.79
The Silent Battle,by Mrs. C. N. Williamson,Rare Books,£5.39
My Dear America...,by Alan Dent,Rare Books,£4.79
Herefordshire: The Western Gate of Middle England,by A.Mee,Rare Books,£5.39
A Dictionary of Mathematics,by Catherine W. Macdowell,Rare Books,£4.79
Erasmus and Holbein,by A. K. Bruce,Rare Books,£4.79
F. Scott Fitzgerald,by Kenneth Eugene Eble,Rare Books,£5.39
50 Great Scenes For Student Actors,by Lewy Olfson,Rare Books,£7.79
Twilight In Italy,by D. H. Lawrence,Rare Books,£3.99
Australian Image - Landscapes by Australian Painters,by Colin Simpson,Rare Books,£4.19
The Spanish Bawd: La Celestina: Being The Tragi-comedy Of Calisto And Melibea,by Fernando De Rojas,Rare Books,£3.99
Blue Ticket: Sophie Mackintosh,by Sophie Mackintosh,Rare Books,£6.09
Herbaceous and Mixed Flower Borders,by J. O. Baker,Rare Books,£4.79
The Faith of John Knox,by James McEwen,Rare Books,£4.19
Diaries Of The Emperor Frederick During The Campaigns Of 1866 And 1870-71.,by M V Poschinger (Ed),Rare Books,£10.79
Pietro of Siena,by Stephen Phillips,Rare Books,£4.99
The Culture of Bulbs,by Sir J L Cotter,Rare Books,£5.59
Reflections From Shakespeare,by Lena Ashwell,Rare Books,£10.89
A Concise Survey of American Literature,by Alan Wykes,Rare Books,£4.79
"Recollections of Old Country Life Social, Political, Sporting, & Agricultural.",by J K Fowler,Rare Books,£6.39
"Australia, New Zealand and the Pacific Islands (The New Oxford Geographies)",by Stembridge,Rare Books,£4.19
A New Geography,by J.M.D Meiklejohn,Rare Books,£5.49
Vade-Mecum Paroissal de l'Accompagnement Gregorien IV: Cantus ad Processiones et Benedictiones SSMI Sacramenti,by Aug Le Guennant,Rare Books,£11.69
Marriage A La Mode.,by Arthur S. May,Rare Books,£7.99
Napoleon III: the Modern Emperor,by Robert Sencourt,Rare Books,£5.89
In Search Of South Africa,by H.V.Morton,Rare Books,£4.79
Clinical Atlas of Blood Diseases,by A Piney & S Wyard,Rare Books,£5.19
"You've Gone Too Far This Time, Sir!",by Danny Bent,Rare Books,£4.19
I'll Tell You a Bible Story,by Dorothy White,Rare Books,£4.19
Saint Augustine,by A. D. Hatzfeld,Rare Books,£4.79
"The Billy Graham Story: ""One Thing I Do""",by C.T.Cook,Rare Books,£4.19
Max-E-Marketing in the Net Future: The Seven Imperatives for Outsmarting the Competition,by Stan Rapp,Rare Books,£5.39
England in the Middle Ages,by J. A. Brendon,Rare Books,£4.19
Poems of Ben Johnson,by G Burke (Ed),Rare Books,£4.59
Silver Poets of the Sixteenth Century,by Gerard Bullett,Rare Books,£4.59
Ardennes Break-through,by R. L. Enfield,Rare Books,£4.89
The Yellow Beetle,by A.B Sherlock,Rare Books,£5.39
Our Soldier Hero: the Story of My Brothers,by ML Ridley,Rare Books,£5.79
In His Likeness,by David Mcintyre,Rare Books,£16.79
The Spiritual Diary of Emanuel Swedenborg: Vol. I,by Emanuel Swedenborg,Rare Books,£27.99
"William Gilbert, and Terrestrial Magnetism in the Time of Queen Elizabeth: A Discourse",by Silvanus P. Thompson,Rare Books,£24.09
The Last of Uptake or The Estranged Sisters,by Simon Harcourt-Smith,Rare Books,£27.99
Call Him George [Signed First Edition],by Jay Allison Stuart,Rare Books,£26.19
Northanger Abbey [The Adelphi Edition],by Jane Austen,Rare Books,£5.39
The Making of the President 1960,by Theodore H. White,Rare Books,£10.39
Elementary Hygiene For Nurses.,by H C.Rutherford Darling,Rare Books,£13.79
An Introduction to Mathematics of Servomechanisms,by J. L. Douce,Rare Books,£7.19
Good Golly Gosh,by Andy Glasson,Rare Books,£4.99
Don Quixote of La Mancha Vol. I,by Miguel de Cervantes Saavedra,Rare Books,£5.59
Albright's Forbidden Wisdom,by Albright,Rare Books,£6.49
Boomer,by Denis Clark,Rare Books,£8.09
A Treasury of Caroline Lyrics,by Amy Cruse,Rare Books,£8.09
Dictionary of Social Sciences,by J Gould & W L Kolb,Rare Books,£9.89
Adam Bede,by George Eliot,Rare Books,£5.79
Portrait of G. B. S.,by Feliks Topolski,Rare Books,£20.39
Oxfordshire,by Carole Chester,Rare Books,£6.09
Poems from Alonissos,by Simon Darragh,Rare Books,£6.29
A History of Roman Literature,by Harold N Fowler,Rare Books,£7.89
Navigation (Outlines series),by Henry Brinton,Rare Books,£6.19
The Handbook of Good Speaking,by Mrs a. M Henderson,Rare Books,£10.59
The Collingridge Handbook of Climbing and Screening Plants,by Noel J Prockter,Rare Books,£4.49
Short Encyclopaedia of Medicine for Lawyers,by Walter Montague Levitt,Rare Books,£13.09
The Collected Works of Jane Austen: Sense and Sensibility; Pride and Prejudice; Mansfield Park; Emma; Northanger Abbey; Persuasion,by Jane Austen,Rare Books,£17.29
"Next Panda, Please!: Further Adventures of a Wildlife Vet",by D.Taylor,Rare Books,£7.89
Stories of Jesus for Mothers to Tell,by Elfreyda M.C. Wightman,Rare Books,£7.19
Beagling,by J. Ivester. Lloyd,Rare Books,£7.49
Royal River: Thames from Source to Sea,by Unstated,Rare Books,£9.89
More Than Conquerors,by Jane Livingstone,Rare Books,£7.79
Man and Beast,by Phyllis Bottome,Rare Books,£7.19
George Cansdale's Zoo Book,by George Cansdale,Rare Books,£8.69
The Works of Oliver Goldsmith: With a Life and Notes Vol. I,by Unstated,Rare Books,£7.89
Running a Troop,"by Stanley White, Ted Bindloss",Rare Books,£6.69
A Record Of The War: The First Quarter September-November 1939,by Sir Ronald Storrs,Rare Books,£10.59
The Somerset And Dorset In The Sixties Volume III 1960-1962,by I.Peters,Rare Books,£7.29
The Foreign Biblical Library - Church History Vol.II,by W.R.Nicoll,Rare Books,£7.89
The Book of Wycombe,by Ivan Sparkes,Rare Books,£5.69
The New American Roget's College Thesaurus in Dictionary Form,by A.H.Morehead,Rare Books,£7.99
Local Health and Welfare Services,by Julia Parker,Rare Books,£5.59
Laying-out Tools and Designing Cams for B.S.A. Single-spindle Automatic Screw Machines,by Unstated,Rare Books,£10.99
Arthur; Roman Britain's Last Champion,by Beram Saklatvala,Rare Books,£6.29
"""In town tonight""",by Peter Duncan,Rare Books,£5.49
Pharos the Egyptian,by Guy Boothby,Rare Books,£7.99
Sugar,by J. A. C. Hugill (Ed.),Rare Books,£4.99
The Lone Adventure,by Halliwell Sutcliffe,Rare Books,£6.89
Notes on Romans,by J. N. Darby,Rare Books,£8.79
Choice Dishes at Small Cost,by A.G. Payne,Rare Books,£5.59
"Engines of the Human Body; Being the Substance of Christmas Lectures Given at the Royal Institution of Great Britain, Christmas 1916-1917",by Sir Arthur Keith,Rare Books,£10.59
"Original Plays, Third Series",by W. S. Gilbert,Rare Books,£11.59
Roy Fuller: A Biography,by Steven E. Smith,Rare Books,£10.29
"Together We Fly, a Salute to Airmen",by S.M-M,Rare Books,£4.49
Lucifer in Pine Lake,by Samuel Rogers,Rare Books,£11.19
"Alaska, U.S.A.",by Herb and Miriam Hilscher,Rare Books,£14.49
Mrs. Marden,by Robert Hichens,Rare Books,£8.89
The Art Of Counterpoint.,by C.H.Kitson,Rare Books,£9.09
Greek Chorus,by W.P. Rilla,Rare Books,£11.49
"Great Figures and Events In Jewish History, Volume I: From the Gaonic Period T",by Hirsch Braver,Rare Books,£11.39
Von Herze Gern!,by Reinhold Bruckl,Rare Books,£6.49
Service For The Feast Of Weeks,by Simon Glazer,Rare Books,£7.79
Our Glorious Heritage,by Charles Seddon Evans,Rare Books,£15.49
Trojan Tennis: A History of the Storied Men's Tennis Program at the University of Southern California,by S. Mark Young,Rare Books,£20.79
Night Driving,by John Coy,Rare Books,£15.59
Prince Gwyn,by David Parry-Jones,Rare Books,£10.39
An Extra Pair of Hands; A Story of Caring and Everyday Acts of Love,by Kate Mosse,Rare Books,£12.39
Birds on the Wing,by John Barlee,Rare Books,£6.79
Ginger & Snout,by Constance Ripman,Rare Books,£12.49
Selected Prose of Daniel Defoe,by Roger Manvell (Edt.),Rare Books,£7.99
The Period of Queen Anne; Little Books About Old Furniture,"by J.P. Blake, A.E. Reveirs-Hopkins",Rare Books,£7.39
Tono-Bungay,by H.G. Wells,Rare Books,£13.09
The Smiths of Silver Lane,by Ethel Talbot,Rare Books,£7.99
The Gwilliam Seasons: John Gwilliam and the Second Golden Era of Welsh Rugby,by David Parry-Jones,Rare Books,£9.89
The Coral Island,by R.M. Ballantyne,Rare Books,£8.39
The Middle Period of European History - From the Breakup of the Roman Empire to the Opening of the Eighteenth Century.,by James Harvey Robinson,Rare Books,£13.59
Strange World of Science Fiction,by None stated,Rare Books,£5.89
Trouble In The Mayor's Parlour - A Trumpton Story,by Jane Carruth,Rare Books,£10.39
Treasure This,by Kay Leitch,Rare Books,£4.99
Anecdotes Of The Right Honourable W.E. Gladstone By An Oxford Man,by Anonymous,Rare Books,£7.39
Donkey's Serenade,by George Torode,Rare Books,£4.99
The Kennedy Family,by Joseph F. Dinneen,Rare Books,£9.69
Continuing Mathematics (Working Paper 2),"by A.G. Howson, M.R. Eraut",Rare Books,£4.99
Horace and His Poetry,by J.B.Chapman,Rare Books,£15.09
Primroses,by Mary Bell,Rare Books,£8.69
Oxford Complete Edition: The Poetical Works Of Oliver Goldsmith.,by Austin Dobson (edit).,Rare Books,£6.09
The Music Lover's Guide To The Instruments Of The Orchestra,by Madeau Stewart,Rare Books,£7.79
"The Magazine of Fantasy & Science Fiction: Vol. 50, No. 5, May 1976",by Various,Rare Books,£4.99
The Poetical Works Of Alfred Tennyson Volume X Enoch Arden Etc,by Unstated,Rare Books,£6.49
My Life With Music,by Paul Brimble,Rare Books,£5.99
Shropshire Place Names,by Anthony Poulton-Smith,Rare Books,£5.19
Map and Photo Reading,by T. W. Birch,Rare Books,£7.19
"In Youth, In Fear, In War",by David Longridge,Rare Books,£6.59
Many a Mickle: Little Things Not to Be Forgotten,by Isabelle Wheeler,Rare Books,£19.89
Words In Our Time,by Ivor Brown,Rare Books,£5.89
British Catalogue of Music 1972,by None Stated,Rare Books,£11.09
"The Age of Elegance, 1812-1822",by Arthur Bryant,Rare Books,£6.59
"Maud Noakes, Guerrilla: A Novel",by Alan Neame,Rare Books,£6.49
Heartbreak House Great Catherine Playlets Of The War,by G. B. Shaw,Rare Books,£6.49
Catch me a Colobus,by Gerald Durrell,Rare Books,£7.79
Wild Life Stories,by Maribel Edwin,Rare Books,£6.49
The Boy's Book of Sport,by Carlton Wallace,Rare Books,£7.79
"Craft and Character: Texts, Method, and Vocation in Modern Fiction",by M. D. Zabel,Rare Books,£6.09
The Flame Trees of Thika,by Elspeth Huxley,Rare Books,£6.39
The Green Story Book,by Enid Blyton,Rare Books,£10.89
The Wonderful Holiday,by Elizabeth Ashley,Rare Books,£6.19
The Job of the Federal Executive,by Marver H.Bernstein,Rare Books,£5.39
The J.Paul Getty Museum Guidebook,,Rare Books,£4.19
Yehudi Menuhin,by Norman Wymer,Rare Books,£4.19
The Interpreter,by March Cost,Rare Books,£4.59
One-upmanship: Being Some Account of the Activities and Teaching of the Lifemanship Correspondence College of One-upness and Gameslifemastery,by Stephen Potter,Rare Books,£4.59
Heraldry in England,by Sir Anthony Richard Wagner,Rare Books,£4.19
Primulas in the Garden,by Kenneth Charles Corsar,Rare Books,£4.79
Fifty-Two Stories of the British Army,by Alfred H. Miles,Rare Books,£4.79
Winter Garden,by Michael J. Jefferson-Brown,Rare Books,£5.39
Plays For Christmas,by Rosalind Vallance (Ed.),Rare Books,£4.19
Rambles in Florence,by G. E. Troutbeck,Rare Books,£5.39
London's Buses,by Vernon Sommerfield,Rare Books,£4.19
Happy Tales,"by Ruby Forde, et al",Rare Books,£4.19
Essays In Eighteenth-Century History from the English Historical Review.,by Ed. Rosalind,Rare Books,£5.39
Norman O'Neill: a Life of Music,by Derek Hudson,Rare Books,£4.79
Love And Mr Lewisham,by H.G. Wells,Rare Books,£3.99
Survival,by Phil Hirsch (Ed.),Rare Books,£3.89
"The World of Archaeology: India, China, America",by Marcel Brion,Rare Books,£5.39
The Church of England: an Appeal to Facts and Principles,by Rev. W. C. E. Newbolt & Rev. Darwell Stone,Rare Books,£4.19
Paul Et Jacqueline,by A L.Carre,Rare Books,£4.79
Il Campiello Sommerso,by Salvalaggio Nantas,Rare Books,£5.39
French Electoral Systems and Elections Since 1789,by Peter Campbell,Rare Books,£4.79
"Collision in Brussels: Common Market Crisis of June, 1965",by John Newhouse,Rare Books,£4.79
Flame from the Rock,by Tan Yun,Rare Books,£7.69
The Centuries Of Santa Fe,by Paul Horgan,Rare Books,£7.19
Brother Thomas Kane,by Rev. Brother Philip,Rare Books,£9.19
The Open Door,by Laurie Munro,Rare Books,£5.79
Not On The Chart,by Algernon Sydney Logan,Rare Books,£8.39
Well-I-Never-Island,by Molly Bennett,Rare Books,£5.49
Scottish Poetry Of The Seventeenth Century. The Abbotsford Series.,by George Eyre-Todd,Rare Books,£5.39
"The Lauderdale Papers, Vol. 1: 1639 - 1667",by Osmund Airy (Ed.),Rare Books,£17.19
Documents Illustrating The History of S. Paul's Cathedral,by W. Sparrow Simpson (Ed.),Rare Books,£7.79
Handbook to Ludlow,by Mr. Irvine,Rare Books,£11.39
God or Caesar? The Writing Of Fiction For Beginners,by Vardis Fisher,Rare Books,£11.39
"Tracts, Politcal and Miscellaneous In Prose And Verse Vol II",by Thomas Lowndes,Rare Books,£11.39
"The History of Dulwich College down to the Passing of The Act of Parliament Dissolving The Original Corporation 28th August 1857, with a Life of the Founder, Edward Alleyn, and An Accurate Transcript",by William Young,Rare Books,£18.19
"The History of Dulwich College down to the Passing of The Act of Parliament Dissolving The Original Corporation 28th August 1857, with a Life of the Founder, Edward Alleyn, and An Accurate Transcript",by William Young,Rare Books,£18.19
Infectiousness of Milk,by Unstated,Rare Books,£20.79
Contributions to the Edinburgh Review: Volume III,"by Henry, Lord Brougham",Rare Books,£8.09
Jack of Spades: A Jack of All Trades Mystery: Volume 2,by DH Smith,Rare Books,£4.49
Essentials of Electricity for Radio and Television,by M.Slurzberg,Rare Books,£8.39
Biographie: Friedrich Hebbel's - 2 Band,by Emil Kuh,Rare Books,£6.79
Elementary Physics,by G. Stead,Rare Books,£9.89
The Flora Of South Africa With A Synopsis Of The South African Genera Of Phanerogamous Plants Vol III Section I,by Rudolf Marloth,Rare Books,£20.49
The Parts We Play,by Michael Jr.,Rare Books,£6.79
C.W.S. Motorist's and Cyclist's Compendium Of England & Wales,by Various,Rare Books,£3.89
The Pirate - Volume II,by Sir Walter Scott,Rare Books,£7.89
Rabbits,by Terry Miles,Rare Books,£12.89
A Guide to the Business World: With Summaries,by Ronald Packman,Rare Books,"£5,39"
Points to Ponder,by Various,Rare Books,"£7,19"
It's No Life for the Wife,by Judy Almond,Rare Books,"£5,09"
"And Hannah Wept: Infertility, Adoption, and the Jewish Couple",by Michael Gold,Rare Books,"£19,19"
Microfilms of Newspapers and Journals For Sale 1985-86,by Unstated,Rare Books,"£7,89"
A Student's Manual of English Constitutional History,by Dudley Julius Medley,Rare Books,"£10,99"
The Way to Keep Him,by Arthur Murphy,Rare Books,"£7,49"
Hidden Sussex - the Towns,"by Warden Swinfen, David Arscott",Rare Books,"£4,79"
New Zealand Albatrosses and Petrels; An Identification Guide,"by Peter C. Harper, F.C. Kinsky",Rare Books,"£6,39"
The Chronicles of Barsetshire : The Last Chronicle of Barset Vol. II,by Anthony Trollope,Rare Books,"£10,79"
Only One Leaf Left on the Old Oak Tree,by Barrie Stacey,Rare Books,"£12,29"
Balladen Und Romanzen,by C.A.Buchheim,Rare Books,"£8,49"
William Shakespeare: The Complete Works,by William Shakespeare,Rare Books,"£7,79"
La Voie Royale,by Andr Malraux,Rare Books,"£4,79"
Roy of the Rovers Football Quiz Book,by Barry Tomlinson (Ed.),Rare Books,"£4,79"
Homer's Odyssey - A New Translation For Children by George Kerr,by George Kerr,Rare Books,"£7,39"
The Vacationers,by Emma Straub,Rare Books,"£17,49"
The Chevalier,by Mike Hobbs,Rare Books,"£13,09"
Fair Harbor,by Joseph C. Lincoln,Rare Books,"£8,09"
Three Jays Against the Clock,by Pat Smythe,Rare Books,"£7,79"
Between God and History: the Human Situation Exemplified in Quaker Thought and Practice,by R.K.Ullmann,Rare Books,"£10,49"
Through Russian Snows: A Story of Napoleon's Retreat from Moscow (Foulsham Henty Library Series),by G.A.Henty,Rare Books,"£10,29"
E.M.Forster (Literature in Perspective S.),by Martial Rose,Rare Books,"£8,39"
Diving Medicine for Scuba Divers,by Carl Edmonds,Rare Books,"£9,69"
The Golden Dream,by R.M. Ballantyne,Rare Books,"£8,99"
The British Journal Photographic Almanac 1954,,Rare Books,"£8,09"
Early and Miscellaneous Letters of J. W. Goethe Including Letters to His Mother,by J. W. Goethe,Rare Books,"£15,79"
Wild Belfast: On Safari in the City,by Robert Scott,Rare Books,"£5,09"
